Time,Open,High,Low,Close,Volume
05-10-2021 14:41,1071.4,1072.2,1070.15,1070.15,7485
05-10-2021 14:42,1070.6,1071.15,1069.7,1071.1,7030
05-10-2021 14:43,1071,1072,1071,1071.5,7433
05-10-2021 14:44,1071.9,1072,1070.05,1070.5,5572
05-10-2021 14:45,1071.4,1072,1070.65,1072,6179
05-10-2021 14:46,1072,1072,1068.5,1068.55,7067
05-10-2021 14:47,1068.9,1069.25,1068,1068,6274
05-10-2021 14:48,1068,1069.25,1067,1067,6953
05-10-2021 14:49,1067,1067.5,1066,1066,7217
05-10-2021 14:50,1065.7,1066.7,1065.35,1065.75,4336
05-10-2021 14:51,1065.4,1066.05,1065.4,1065.7,3322
05-10-2021 14:52,1065.7,1066,1064.05,1064.45,7129
05-10-2021 14:53,1064.45,1065.6,1063.6,1063.6,5351
05-10-2021 14:54,1063.55,1063.65,1063,1063.5,6048
05-10-2021 14:55,1063.5,1066.25,1063.4,1064.7,7354
05-10-2021 14:56,1065.9,1066,1064.15,1065,6788
05-10-2021 14:57,1064.95,1065,1064.05,1064.9,1950
05-10-2021 14:58,1064.9,1066.2,1064.65,1066,2882
05-10-2021 14:59,1066,1067,1065.6,1067,3208
05-10-2021 15:00,1067,1070.8,1067,1070.05,7956
05-10-2021 15:01,1070.05,1070.45,1068.3,1069.1,6843
05-10-2021 15:02,1069.4,1069.45,1067,1067.7,5036
05-10-2021 15:03,1067.35,1067.95,1067,1067.1,2600
05-10-2021 15:04,1067.1,1068,1067.1,1068,4064
05-10-2021 15:05,1067.5,1068,1067,1067.9,3330
05-10-2021 15:06,1067.7,1067.75,1066.65,1066.8,4029
05-10-2021 15:07,1066.55,1067,1066.1,1066.9,5579
05-10-2021 15:08,1066.9,1068.4,1066.85,1067.9,6751
05-10-2021 15:09,1068,1069,1067.5,1068.9,6660
05-10-2021 15:10,1068.95,1069,1067.9,1069,12012
05-10-2021 15:11,1069.05,1069.9,1068.95,1069,10266
05-10-2021 15:12,1069,1069.7,1069,1069.2,4969
05-10-2021 15:13,1069.15,1069.7,1066.3,1066.6,8940
05-10-2021 15:14,1066.55,1067.5,1066,1066,8289
05-10-2021 15:15,1066.2,1066.85,1065.55,1066.05,18442
05-10-2021 15:16,1066.7,1067,1066.05,1066.75,7891
05-10-2021 15:17,1066.9,1066.9,1064.75,1064.75,12166
05-10-2021 15:18,1064,1065,1064,1064.3,10208
05-10-2021 15:19,1064.5,1064.95,1064,1064,9219
05-10-2021 15:20,1064,1064.55,1063.25,1063.55,11958
05-10-2021 15:21,1063.55,1065.5,1062.55,1063.75,24056
05-10-2021 15:22,1063.75,1066.15,1063.75,1066,6314
05-10-2021 15:23,1066,1067.05,1066,1066.85,3291
05-10-2021 15:24,1066.95,1068.6,1066.8,1068,6540
05-10-2021 15:25,1067.9,1068,1063.25,1063.55,13248
05-10-2021 15:26,1063.6,1064.95,1063.5,1063.9,6122
05-10-2021 15:27,1063.5,1064.3,1063,1063.05,4704
05-10-2021 15:28,1063.35,1064.55,1062.2,1064.05,9591
05-10-2021 15:29,1064.35,1066.65,1063,1064.4,9016
05-10-2021 16:00,1066.2,1066.2,1066.2,1066.2,519
05-10-2021 16:00,1066.2,1066.2,1066.2,1066.2,1
06-10-2021 09:07,1066,1066,1066,1066,1
06-10-2021 09:15,1066,1066,1058.1,1066,27270
06-10-2021 09:16,1064.9,1067.8,1063.1,1067.75,12992
06-10-2021 09:17,1068.85,1072,1067.3,1071.45,15896
06-10-2021 09:18,1071.5,1073.35,1068.6,1069.6,21279
06-10-2021 09:19,1069.6,1075.05,1068.7,1075,30262
06-10-2021 09:20,1075.05,1077,1074.6,1075.8,23352
06-10-2021 09:21,1075.95,1076,1070.2,1070.2,17055
06-10-2021 09:22,1070.3,1071,1068.3,1069.05,13889
06-10-2021 09:23,1068.75,1070.7,1068.1,1070,8213
06-10-2021 09:24,1070.2,1071.35,1069.1,1071.35,5805
06-10-2021 09:25,1070.9,1073,1069,1073,10294
06-10-2021 09:26,1073,1073.3,1071,1073.3,4166
06-10-2021 09:27,1073,1073.7,1070.6,1071.15,8066
06-10-2021 09:28,1070.6,1072.45,1070.15,1072.45,2549
06-10-2021 09:29,1071.95,1072.5,1066,1066.65,11189
06-10-2021 09:30,1066,1067.9,1063.3,1065.8,16909
06-10-2021 09:31,1066.4,1066.95,1065,1066,4520
06-10-2021 09:32,1065.5,1068.4,1065.5,1067,3291
06-10-2021 09:33,1066.5,1069,1066.45,1068.95,2891
06-10-2021 09:34,1068.1,1071,1068,1071,10372
06-10-2021 09:35,1070,1071,1069.7,1071,4980
06-10-2021 09:36,1071,1073.7,1070.15,1073,7056
06-10-2021 09:37,1073,1073,1072,1073,3754
06-10-2021 09:38,1072.5,1073.7,1072.3,1073.7,4105
06-10-2021 09:39,1073.7,1075,1073.5,1074.7,11907
06-10-2021 09:40,1074.95,1083,1074.7,1083,25783
06-10-2021 09:41,1083,1083,1080,1080,16715
06-10-2021 09:42,1081,1081,1080,1080.55,7182
06-10-2021 09:43,1081,1081,1072.05,1072.25,17756
06-10-2021 09:44,1072.65,1074.9,1072.2,1073.9,7515
06-10-2021 09:45,1073.9,1074.2,1073,1073.9,5113
06-10-2021 09:46,1073.85,1073.85,1067.3,1068,17104
06-10-2021 09:47,1068.8,1071.6,1068.2,1071.6,11014
06-10-2021 09:48,1071.1,1073,1071.1,1072.5,2483
06-10-2021 09:49,1072.55,1075,1072.55,1075,3214
06-10-2021 09:50,1075,1077.25,1075,1077,6363
06-10-2021 09:51,1076.9,1077.85,1076.45,1077,5060
06-10-2021 09:52,1076.6,1077,1075.6,1076,2930
06-10-2021 09:53,1076.05,1079,1076.05,1078.85,7676
06-10-2021 09:54,1078.5,1078.8,1076.05,1076.05,3373
06-10-2021 09:55,1076.1,1077.45,1076,1076.4,2196
06-10-2021 09:56,1076.4,1076.9,1076,1076,1515
06-10-2021 09:57,1076,1076,1072.4,1075,5292
06-10-2021 09:58,1075.85,1076.6,1074.85,1075.45,3061
06-10-2021 09:59,1075.5,1075.95,1075,1075.95,1154
06-10-2021 10:00,1075.95,1075.95,1075.55,1075.65,1334
06-10-2021 10:01,1075.85,1075.95,1075.55,1075.6,2655
06-10-2021 10:02,1075.95,1075.95,1073.35,1073.6,3780
06-10-2021 10:03,1073.45,1074.2,1072.65,1072.65,5724
06-10-2021 10:04,1072.85,1073.3,1072,1072.55,1993
06-10-2021 10:05,1072.5,1073.1,1071.9,1071.9,2085
06-10-2021 10:06,1071,1071,1070,1070.5,6985
06-10-2021 10:07,1070.5,1071.8,1069.95,1070.8,6042
06-10-2021 10:08,1070.1,1071.4,1070,1070.15,4352
06-10-2021 10:09,1070.5,1071.05,1070,1070.3,1402
06-10-2021 10:10,1070.45,1070.65,1069.7,1070.35,5326
06-10-2021 10:11,1070.15,1070.15,1069.3,1069.5,1458
06-10-2021 10:12,1068.15,1070,1068,1070,10279
06-10-2021 10:13,1070,1070.35,1070,1070.05,2432
06-10-2021 10:14,1070.5,1070.85,1070.05,1070.55,1678
06-10-2021 10:15,1070.6,1070.95,1070,1070.25,6377
06-10-2021 10:16,1070,1070.5,1070,1070,4008
06-10-2021 10:17,1070,1070.3,1069,1069.45,4993
06-10-2021 10:18,1068.6,1069,1068.15,1068.4,2317
06-10-2021 10:19,1068.4,1070,1068.4,1068.85,56034
06-10-2021 10:20,1068.85,1068.85,1064,1064,15732
06-10-2021 10:21,1063.3,1066.8,1063.2,1066.2,7162
06-10-2021 10:22,1066.85,1066.85,1064.3,1064.4,3141
06-10-2021 10:23,1064.4,1064.4,1060.7,1061.55,9824
06-10-2021 10:24,1061.4,1062.9,1060.35,1062.6,6681
06-10-2021 10:25,1062.45,1063.5,1062.35,1063.4,2596
06-10-2021 10:26,1063,1065,1062.8,1064,2923
06-10-2021 10:27,1063.45,1064.85,1063.25,1064.8,1694
06-10-2021 10:28,1064.8,1065,1064,1064.5,2483
06-10-2021 10:29,1064.5,1065.2,1064.2,1065,1327
06-10-2021 10:30,1064.7,1065.2,1063.95,1063.95,2235
06-10-2021 10:31,1063.75,1065.1,1063.75,1064.25,2805
06-10-2021 10:32,1065,1065.45,1064.5,1064.6,997
06-10-2021 10:33,1065,1065,1063.85,1064.2,369
06-10-2021 10:34,1064,1064,1063.8,1064,1370
06-10-2021 10:35,1065.05,1065.55,1064.05,1064.2,4514
06-10-2021 10:36,1064.25,1064.25,1063,1063,1547
06-10-2021 10:37,1063,1064.95,1062.7,1064.95,2397
06-10-2021 10:38,1064.95,1064.95,1064.2,1064.2,1038
06-10-2021 10:39,1064.9,1066,1064.5,1065.9,2670
06-10-2021 10:40,1065.5,1069.25,1065.5,1067.45,4245
06-10-2021 10:41,1067.5,1068.2,1067.1,1068,990
06-10-2021 10:42,1067.75,1067.9,1067.45,1067.8,1168
06-10-2021 10:43,1067.9,1070,1067.8,1070,8525
06-10-2021 10:44,1070,1071.95,1070,1071.95,4242
06-10-2021 10:45,1071.95,1072,1070.25,1071,1809
06-10-2021 10:46,1071,1071,1067.55,1068,3944
06-10-2021 10:47,1068,1068,1065.65,1065.65,2108
06-10-2021 10:48,1066,1066.3,1065.15,1065.6,725
06-10-2021 10:49,1065.6,1066.3,1065.6,1066.1,1283
06-10-2021 10:50,1065.6,1067,1065.5,1066.7,1845
06-10-2021 10:51,1066,1066.65,1065.2,1065.45,2026
06-10-2021 10:52,1066.1,1066.1,1065.2,1065.5,422
06-10-2021 10:53,1065.5,1065.95,1065,1065.7,510
06-10-2021 10:54,1065.45,1065.7,1064,1064.2,2508
06-10-2021 10:55,1064.2,1064.45,1063,1063.8,3807
06-10-2021 10:56,1063.7,1064.9,1063.7,1064.9,704
06-10-2021 10:57,1064.45,1065.85,1064.45,1065.15,974
06-10-2021 10:58,1064.65,1065.4,1063.4,1063.5,2901
06-10-2021 10:59,1063.5,1063.5,1061.3,1061.3,2752
06-10-2021 11:00,1061.95,1063,1061.4,1062.65,2408
06-10-2021 11:01,1062,1062,1061.15,1061.35,1664
06-10-2021 11:02,1061.35,1062,1060.75,1061.25,3239
06-10-2021 11:03,1060.75,1061.4,1060.6,1060.6,2972
06-10-2021 11:04,1060.5,1063.35,1060.1,1063.35,3243
06-10-2021 11:05,1062.95,1063.95,1062.4,1063.5,1243
06-10-2021 11:06,1063.75,1063.75,1063,1063.35,747
06-10-2021 11:07,1063.35,1063.45,1063,1063,448
06-10-2021 11:08,1063,1063,1062,1062,1259
06-10-2021 11:09,1062.75,1062.75,1062.1,1062.2,1749
06-10-2021 11:10,1062.2,1062.9,1061.15,1061.85,2078
06-10-2021 11:11,1061.65,1062.55,1061.2,1061.2,1150
06-10-2021 11:12,1061.45,1061.45,1053,1057,40132
06-10-2021 11:13,1056.9,1057.9,1056.8,1057,2173
06-10-2021 11:14,1056.8,1058.7,1056.8,1058.05,5478
06-10-2021 11:15,1058.2,1058.55,1057.55,1058.55,1492
06-10-2021 11:16,1057.8,1058.85,1057.5,1058.2,2492
06-10-2021 11:17,1058.7,1059.5,1058.2,1058.85,1307
06-10-2021 11:18,1058.8,1059.5,1058.8,1058.8,599
06-10-2021 11:19,1059,1059.6,1058.75,1059.6,1172
06-10-2021 11:20,1059.45,1059.5,1058.55,1059.05,2814
06-10-2021 11:21,1059.05,1059.1,1057.1,1057.1,3208
06-10-2021 11:22,1057.2,1058.7,1057.2,1057.75,1297
06-10-2021 11:23,1058.5,1058.5,1057.1,1058,1266
06-10-2021 11:24,1057.3,1058.65,1057.3,1058.65,781
06-10-2021 11:25,1058.6,1062.65,1058.6,1062.65,3960
06-10-2021 11:26,1063,1063.9,1062.8,1063.9,2479
06-10-2021 11:27,1063.9,1065.95,1062.45,1063.6,5947
06-10-2021 11:28,1063.85,1065.3,1063,1063.2,2843
06-10-2021 11:29,1063.2,1063.7,1062.2,1062.55,1396
06-10-2021 11:30,1062.7,1062.8,1062,1062,333
06-10-2021 11:31,1061.95,1061.95,1060.75,1061,1733
06-10-2021 11:32,1061.2,1062,1061,1061.65,359
06-10-2021 11:33,1061.9,1063.2,1061.65,1062.95,1367
06-10-2021 11:34,1062.85,1063.95,1062.85,1063,422
06-10-2021 11:35,1063,1063,1062,1062,279
06-10-2021 11:36,1062.05,1062.75,1062,1062.75,477
06-10-2021 11:37,1062.45,1063.25,1062.45,1063,625
06-10-2021 11:38,1062.5,1063,1062.5,1063,345
06-10-2021 11:39,1063,1063,1060.8,1060.8,1026
06-10-2021 11:40,1060.8,1062.5,1060.8,1062,738
06-10-2021 11:41,1062.2,1062.9,1061.2,1062.9,2240
06-10-2021 11:42,1062.55,1063.85,1062.5,1063.5,2190
06-10-2021 11:43,1063.5,1063.6,1062.65,1063.6,995
06-10-2021 11:44,1063.45,1063.6,1062.8,1062.8,962
06-10-2021 11:45,1063,1063.9,1062.8,1063.1,1726
06-10-2021 11:46,1063.8,1064.75,1063.15,1064.75,538
06-10-2021 11:47,1065,1066.75,1063.15,1063.75,4031
06-10-2021 11:48,1064.35,1064.9,1063.3,1064.1,573
06-10-2021 11:49,1064.5,1066.2,1064.2,1065.9,3928
06-10-2021 11:50,1065.4,1066.5,1065,1066.1,640
06-10-2021 11:51,1065.65,1066.8,1065.65,1066.8,601
06-10-2021 11:52,1066.8,1067,1065.4,1066.85,3573
06-10-2021 11:53,1066.85,1067.55,1066.85,1067.55,2004
06-10-2021 11:54,1067.2,1069,1067,1068.35,3746
06-10-2021 11:55,1068.55,1069.75,1068.4,1069.1,2397
06-10-2021 11:56,1069.1,1069.3,1064.45,1064.45,7466
06-10-2021 11:57,1064.4,1064.6,1063,1064.6,1424
06-10-2021 11:58,1064.95,1065,1063.25,1063.3,894
06-10-2021 11:59,1063.25,1064.05,1063.25,1064.05,424
06-10-2021 12:00,1063.95,1064,1063,1063.9,1533
06-10-2021 12:01,1063.5,1064.45,1063.5,1064.45,50552
06-10-2021 12:02,1065,1066,1065,1065.25,1120
06-10-2021 12:03,1065.25,1066.4,1065.25,1066,1027
06-10-2021 12:04,1066.15,1066.35,1065.35,1066.2,1026
06-10-2021 12:05,1066.15,1066.4,1065.6,1066.4,464
06-10-2021 12:06,1066.4,1068,1066.4,1068,3438
06-10-2021 12:07,1067.85,1069.1,1067.85,1069.1,4319
06-10-2021 12:08,1069.55,1070,1069.25,1069.75,8161
06-10-2021 12:09,1070,1071,1069.55,1071,6940
06-10-2021 12:10,1071,1071,1070.5,1070.7,1899
06-10-2021 12:11,1070.95,1070.95,1069.45,1069.9,1276
06-10-2021 12:12,1069.75,1071,1069.45,1069.75,2386
06-10-2021 12:13,1069.75,1069.85,1069.25,1069.5,987
06-10-2021 12:14,1068.6,1069.2,1064.8,1066.45,18705
06-10-2021 12:15,1066.9,1069.05,1066.45,1069,1811
06-10-2021 12:16,1069.05,1069.45,1067,1067,2043
06-10-2021 12:17,1067.25,1068.95,1067,1068.15,1992
06-10-2021 12:18,1068.35,1069.7,1068.15,1069.7,3338
06-10-2021 12:19,1069.25,1069.5,1068.55,1068.6,441
06-10-2021 12:20,1068.6,1069,1068.25,1068.35,495
06-10-2021 12:21,1068.75,1069,1068.4,1068.5,1346
06-10-2021 12:22,1068.5,1068.7,1068.25,1068.7,579
06-10-2021 12:23,1069.6,1070.2,1069.3,1069.6,3647
06-10-2021 12:24,1069.55,1069.55,1068.15,1068.3,1086
06-10-2021 12:25,1068.05,1069.55,1067.65,1068.6,810
06-10-2021 12:26,1068.2,1069.2,1068.15,1069,676
06-10-2021 12:27,1069,1069,1067.8,1067.85,1695
06-10-2021 12:28,1067.75,1068.45,1066.95,1067,2538
06-10-2021 12:29,1066.6,1067.05,1066.25,1066.25,1361
06-10-2021 12:30,1066.25,1066.7,1065.5,1065.5,2376
06-10-2021 12:31,1065,1066.15,1064.25,1065.55,2663
06-10-2021 12:32,1065.7,1066.2,1065,1065.45,3502
06-10-2021 12:33,1065.35,1065.45,1064.4,1065,864
06-10-2021 12:34,1065,1066.2,1064.7,1064.95,2414
06-10-2021 12:35,1064.95,1065,1062.25,1062.85,5075
06-10-2021 12:36,1062.85,1063.35,1061.5,1063.35,3342
06-10-2021 12:37,1063.7,1063.7,1061.25,1062.35,4528
06-10-2021 12:38,1061.8,1062.4,1061.75,1061.85,599
06-10-2021 12:39,1061.85,1062.55,1061.85,1062.45,751
06-10-2021 12:40,1062.55,1062.8,1061.9,1062.3,498
06-10-2021 12:41,1062.2,1062.95,1062,1062.95,382
06-10-2021 12:42,1062.45,1062.9,1062.05,1062.55,513
06-10-2021 12:43,1062.15,1063.5,1062.15,1063.3,1182
06-10-2021 12:44,1063.3,1063.5,1063,1063,601
06-10-2021 12:45,1063.5,1064.65,1062.85,1064.25,2981
06-10-2021 12:46,1064.25,1065,1064.25,1065,672
06-10-2021 12:47,1064.9,1068.55,1064.9,1068.55,6977
06-10-2021 12:48,1067.75,1067.9,1065.2,1066.1,5246
06-10-2021 12:49,1066.25,1066.25,1064.05,1064.95,1931
06-10-2021 12:50,1064.3,1064.85,1063.5,1064.85,801
06-10-2021 12:51,1065,1066.5,1064.35,1066.5,3591
06-10-2021 12:52,1066.5,1066.5,1065.1,1065.55,962
06-10-2021 12:53,1065.5,1065.6,1064.5,1065.35,7995
06-10-2021 12:54,1065.35,1065.95,1064.55,1064.6,923
06-10-2021 12:55,1064.6,1064.95,1064.6,1064.8,815
06-10-2021 12:56,1064.1,1064.65,1063.3,1064.1,1157
06-10-2021 12:57,1064.1,1065,1063.85,1064.5,634
06-10-2021 12:58,1064.75,1065,1064.15,1064.2,391
06-10-2021 12:59,1064.85,1064.9,1064.15,1064.9,646
06-10-2021 13:00,1064.15,1068.2,1064.15,1068.2,7085
06-10-2021 13:01,1069.2,1069.2,1066.95,1067.45,2991
06-10-2021 13:02,1067.55,1072,1067.15,1071.75,17669
06-10-2021 13:03,1072.05,1074.05,1071,1073.5,11780
06-10-2021 13:04,1073.65,1075.85,1073,1075,14431
06-10-2021 13:05,1076.6,1076.6,1070.85,1071.25,7703
06-10-2021 13:06,1071.4,1073,1071,1072.85,4414
06-10-2021 13:07,1072.35,1072.7,1068.15,1068.15,4042
06-10-2021 13:08,1068.3,1070.4,1067.8,1068.9,4106
06-10-2021 13:09,1068.8,1070.05,1066.2,1066.3,4554
06-10-2021 13:10,1066.1,1069.95,1065.2,1069.3,5231
06-10-2021 13:11,1068.6,1069.95,1068.05,1069.8,2942
06-10-2021 13:12,1069.6,1069.8,1067.8,1068.5,1596
06-10-2021 13:13,1067,1068.6,1066.55,1067.55,3976
06-10-2021 13:14,1066.5,1069.45,1066,1069.45,4054
06-10-2021 13:15,1067.25,1068.2,1065.5,1067.2,3581
06-10-2021 13:16,1067.1,1068,1066,1067.3,2806
06-10-2021 13:17,1066.45,1067.3,1066,1066.5,1053
06-10-2021 13:18,1066.1,1066.15,1063.75,1063.75,4046
06-10-2021 13:19,1063.75,1065.05,1062.75,1063.6,7743
06-10-2021 13:20,1063.6,1065.4,1062.75,1065.1,4023
06-10-2021 13:21,1064,1064,1062,1062.45,3166
06-10-2021 13:22,1062.45,1063.1,1061.25,1061.5,3099
06-10-2021 13:23,1061.65,1062.2,1060.9,1061.15,2554
06-10-2021 13:24,1060.75,1064.5,1060.75,1064.5,3140
06-10-2021 13:25,1064,1066.45,1064,1065,3117
06-10-2021 13:26,1065,1065.05,1064.8,1064.8,1047
06-10-2021 13:27,1064.4,1065.85,1064.4,1065.15,1250
06-10-2021 13:28,1065.6,1066.55,1064.85,1065,1185
06-10-2021 13:29,1065,1065,1064.55,1064.9,390
06-10-2021 13:30,1064.9,1065,1063.35,1063.35,1084
06-10-2021 13:31,1063.35,1063.5,1062.6,1063.3,1034
06-10-2021 13:32,1063,1063.65,1062.3,1063.65,1414
06-10-2021 13:33,1063.9,1063.9,1063.15,1063.2,1615
06-10-2021 13:34,1063.25,1064,1063.15,1063.15,2909
06-10-2021 13:35,1063.25,1063.45,1060.7,1061.2,3517
06-10-2021 13:36,1060.6,1062.35,1060.4,1060.85,5608
06-10-2021 13:37,1060.4,1060.55,1058.15,1059.1,5675
06-10-2021 13:38,1059.2,1062.2,1059,1062.2,4176
06-10-2021 13:39,1062.1,1063.65,1061,1061.8,3047
06-10-2021 13:40,1061.75,1062.3,1061.5,1061.5,1093
06-10-2021 13:41,1061.5,1065,1061.5,1065,7016
06-10-2021 13:42,1064.45,1065.35,1064.3,1064.35,764
06-10-2021 13:43,1064.1,1065,1062.55,1064.4,1288
06-10-2021 13:44,1065,1065.6,1064.9,1065.3,898
06-10-2021 13:45,1065.35,1067,1064.9,1065.95,4056
06-10-2021 13:46,1065.8,1065.8,1062.9,1065,2052
06-10-2021 13:47,1064.75,1064.9,1064.25,1064.9,823
06-10-2021 13:48,1064.9,1064.9,1063.75,1063.75,654
06-10-2021 13:49,1063.7,1066.85,1063.5,1066.85,1654
06-10-2021 13:50,1066.85,1066.85,1063.5,1063.5,3228
06-10-2021 13:51,1063.5,1064.8,1063.5,1064.05,883
06-10-2021 13:52,1064.55,1064.65,1063.25,1063.25,475
06-10-2021 13:53,1064,1064,1063.2,1063.3,637
06-10-2021 13:54,1063.5,1065,1063.2,1065,2655
06-10-2021 13:55,1065.15,1065.95,1062.6,1062.6,5416
06-10-2021 13:56,1062.55,1064,1062.2,1064,1027
06-10-2021 13:57,1064,1064.55,1063.8,1064.55,1567
06-10-2021 13:58,1064.55,1065.9,1064.55,1064.8,2503
06-10-2021 13:59,1065,1065.7,1063.5,1064.1,4370
06-10-2021 14:00,1064.1,1064.9,1062.8,1064.75,1920
06-10-2021 14:01,1064.5,1065.9,1064.5,1064.8,2124
06-10-2021 14:02,1064.6,1065,1064.5,1064.55,1569
06-10-2021 14:03,1064.4,1065,1064.15,1065,1664
06-10-2021 14:04,1064.6,1066.5,1064.6,1066.1,8315
06-10-2021 14:05,1066.35,1068.7,1066.3,1068.3,3223
06-10-2021 14:06,1068.3,1069.9,1068.15,1069,5559
06-10-2021 14:07,1068.25,1071.3,1068.25,1070.25,6052
06-10-2021 14:08,1070.6,1071.15,1070,1070.25,3469
06-10-2021 14:09,1070.1,1071.5,1068.75,1068.75,14723
06-10-2021 14:10,1068.8,1069.7,1067.85,1069.1,1684
06-10-2021 14:11,1069.05,1070.5,1068.8,1069.9,4689
06-10-2021 14:12,1070,1079.7,1069.95,1078.45,35774
06-10-2021 14:13,1079.2,1079.4,1077,1079.4,21231
06-10-2021 14:14,1079.35,1080,1078.65,1080,31770
06-10-2021 14:15,1079.3,1080,1078.2,1078.8,9475
06-10-2021 14:16,1079.05,1079.05,1074.2,1074.9,19370
06-10-2021 14:17,1074.5,1077.25,1073.7,1075,11152
06-10-2021 14:18,1075,1075,1071.35,1072.65,9799
06-10-2021 14:19,1072.5,1075.15,1072,1072.1,8109
06-10-2021 14:20,1072,1072.3,1071,1071.25,6103
06-10-2021 14:21,1071.15,1071.15,1069,1069.85,7470
06-10-2021 14:22,1070.15,1070.15,1068.2,1068.4,4242
06-10-2021 14:23,1068.8,1068.8,1066.3,1067.8,3815
06-10-2021 14:24,1067.3,1070.6,1066.7,1070.55,3339
06-10-2021 14:25,1070.5,1071,1068.85,1070.9,3021
06-10-2021 14:26,1071,1075.1,1071,1075.1,7222
06-10-2021 14:27,1075.05,1076.45,1074.45,1074.85,8070
06-10-2021 14:28,1075.05,1077.5,1075,1075.85,7248
06-10-2021 14:29,1076.5,1076.5,1073.4,1074.65,5470
06-10-2021 14:30,1075.1,1075.1,1073.55,1073.55,3952
06-10-2021 14:31,1073.55,1073.55,1071.7,1071.7,6178
06-10-2021 14:32,1072,1072,1070.6,1071.35,4099
06-10-2021 14:33,1071.25,1072.3,1070.45,1070.6,2650
06-10-2021 14:34,1070.2,1071.2,1067.65,1068,5756
06-10-2021 14:35,1068.55,1068.55,1064,1065.75,12478
06-10-2021 14:36,1065,1067.3,1064.5,1065.4,5959
06-10-2021 14:37,1064,1065.4,1063.6,1064.2,5339
06-10-2021 14:38,1064.5,1065,1063.85,1065,3242
06-10-2021 14:39,1065,1066.85,1064.9,1066.65,2733
06-10-2021 14:40,1066.65,1066.65,1065.45,1065.65,1612
06-10-2021 14:41,1065.55,1065.9,1065,1065,3773
06-10-2021 14:42,1065,1065.1,1064,1064,2775
06-10-2021 14:43,1064,1065,1063.5,1064.6,2034
06-10-2021 14:44,1063.8,1064.55,1063.55,1063.8,1188
06-10-2021 14:45,1064,1065,1064,1065,983
06-10-2021 14:46,1065,1065,1064,1064,1154
06-10-2021 14:47,1064.65,1064.65,1064,1064.05,763
06-10-2021 14:48,1064,1064.05,1060.05,1060.05,8727
06-10-2021 14:49,1060.65,1060.65,1056.9,1058,8643
06-10-2021 14:50,1057.9,1060.3,1057.9,1060.1,4712
06-10-2021 14:51,1060.2,1061.75,1059.05,1059.1,2596
06-10-2021 14:52,1059,1060.4,1058.05,1059.65,3554
06-10-2021 14:53,1059.95,1060.8,1058.55,1060.8,2287
06-10-2021 14:54,1060.65,1060.65,1059.2,1059.2,682
06-10-2021 14:55,1059.9,1060.6,1056.3,1057.55,5606
06-10-2021 14:56,1057,1060,1057,1059,4069
06-10-2021 14:57,1059.75,1060,1058.7,1058.7,3755
06-10-2021 14:58,1058.7,1059.75,1058.2,1058.7,2969
06-10-2021 14:59,1059.6,1059.8,1058.8,1059.2,2328
06-10-2021 15:00,1059.55,1064.05,1059,1063.65,8064
06-10-2021 15:01,1063.85,1064,1061.45,1064,4370
06-10-2021 15:02,1065,1065.35,1062.6,1063.1,4894
06-10-2021 15:03,1063.1,1064,1062.2,1063.75,1547
06-10-2021 15:04,1063.15,1064,1063.15,1063.75,2421
06-10-2021 15:05,1063.75,1065.4,1062.95,1063.45,2647
06-10-2021 15:06,1064.2,1064.2,1063,1063,888
06-10-2021 15:07,1063,1064.4,1062.95,1063.6,4316
06-10-2021 15:08,1064,1064.25,1062,1062,1263
06-10-2021 15:09,1062.45,1062.65,1061.1,1061.25,2018
06-10-2021 15:10,1061.25,1064,1061.25,1064,2274
06-10-2021 15:11,1064,1064.05,1062.6,1062.9,4199
06-10-2021 15:12,1063.2,1063.5,1062.55,1062.8,991
06-10-2021 15:13,1062.9,1063,1062,1062.75,2420
06-10-2021 15:14,1062.05,1062.7,1061.05,1061.05,2431
06-10-2021 15:15,1062.3,1062.5,1060.45,1061.3,6953
06-10-2021 15:16,1060.75,1061.55,1060.55,1060.55,2666
06-10-2021 15:17,1060.65,1060.7,1059.05,1059.3,3221
06-10-2021 15:18,1059.3,1059.9,1057.7,1057.7,5802
06-10-2021 15:19,1057.7,1059.7,1057.55,1058.4,5486
06-10-2021 15:20,1059,1060.8,1058.75,1060.25,11266
06-10-2021 15:21,1058.1,1060,1057.2,1059.2,21347
06-10-2021 15:22,1059.05,1059.35,1057.85,1059.35,5586
06-10-2021 15:23,1058.85,1059.95,1058.45,1059.15,3302
06-10-2021 15:24,1059.15,1059.95,1058.6,1059.35,7281
06-10-2021 15:25,1059.15,1060.45,1059.15,1059.75,4093
06-10-2021 15:26,1059.5,1060.15,1059,1059,2163
06-10-2021 15:27,1059.05,1060.5,1058.8,1060.1,4286
06-10-2021 15:28,1060.15,1060.35,1058.5,1059.75,3866
06-10-2021 15:29,1059.65,1060,1056.9,1060,5497
06-10-2021 16:00,1060.5,1060.5,1060.5,1060.5,176
06-10-2021 16:00,1060.5,1060.5,1060.5,1060.5,1
07-10-2021 09:07,1066.95,1066.95,1066.95,1066.95,1
07-10-2021 09:15,1066.95,1072,1065.05,1071.1,18617
07-10-2021 09:16,1073.25,1073.25,1069.05,1072.45,13254
07-10-2021 09:17,1073.45,1075.75,1072.3,1073.15,8945
07-10-2021 09:18,1072.2,1076,1072.2,1075.4,6380
07-10-2021 09:19,1075,1078,1073.75,1078,11479
